Stock,LIMIT_UP_PRICE,LIMIT_UP_TIME,BREAK_LIMIT_UP_TIME,Date,Ticker
002284.SZ,10.09,2022-06-10 13:50:20.850,2022-06-10 13:50:40.620,20220610,128023.SZ
002562.SZ,6.76,2022-06-10 09:42:16.470,2022-06-10 09:44:02.050,20220610,128021.SZ
000301.SZ,19.16,2022-06-13 09:57:24.080,2022-06-13 09:58:16.960,20220613,127030.SZ
000810.SZ,16.94,2022-06-13 10:34:00.340,2022-06-13 10:48:57.870,20220613,127013.SZ
002022.SZ,8.98,2022-06-13 13:54:09.740,2022-06-13 13:54:45.160,20220613,128124.SZ
002969.SZ,4.47,2022-06-13 14:54:53.700,2022-06-13 15:00:00.000,20220613,127042.SZ
002840.SZ,16.97,2022-06-14 10:25:06.820,2022-06-14 13:10:15.910,20220614,128106.SZ
000700.SZ,5.39,2022-06-15 09:42:54.220,2022-06-15 15:00:00.000,20220615,127004.SZ
002806.SZ,13.19,2022-06-15 09:54:58.460,2022-06-15 15:00:00.000,20220615,128082.SZ
002988.SZ,15.7,2022-06-15 09:42:29.210,2022-06-15 09:55:04.520,20220615,127053.SZ
000070.SZ,6.44,2022-06-16 13:20:50.830,2022-06-16 13:21:06.400,20220616,127021.SZ
002806.SZ,14.51,2022-06-16 09:53:42.900,2022-06-16 09:54:20.420,20220616,128082.SZ
002864.SZ,39.82,2022-06-16 10:15:38.940,2022-06-16 11:29:38.250,20220616,127057.SZ
002931.SZ,10.79,2022-06-16 09:32:24.280,2022-06-16 10:32:03.340,20220616,128143.SZ
002982.SZ,45.0,2022-06-16 10:58:31.540,2022-06-16 13:13:18.630,20220616,127060.SZ
000070.SZ,7.08,2022-06-17 09:30:00.000,2022-06-17 09:44:50.930,20220617,127021.SZ
002126.SZ,10.3,2022-06-17 13:01:57.670,2022-06-17 15:00:00.000,20220617,127037.SZ
002965.SZ,32.52,2022-06-17 14:03:18.580,2022-06-17 14:13:54.920,20220617,128139.SZ
000589.SZ,4.68,2022-06-20 09:37:38.910,2022-06-20 09:37:56.020,20220620,127063.SZ
002050.SZ,25.26,2022-06-20 13:55:17.320,2022-06-20 14:00:35.070,20220620,127036.SZ
002126.SZ,11.33,2022-06-20 13:51:22.940,2022-06-20 13:53:00.600,20220620,127037.SZ
002157.SZ,6.95,2022-06-20 09:25:00.000,2022-06-20 15:00:00.000,20220620,128114.SZ
002753.SZ,8.33,2022-06-20 09:30:25.070,2022-06-20 10:32:28.510,20220620,127059.SZ
002753.SZ,8.33,2022-06-20 09:30:25.070,2022-06-20 10:32:28.510,20220620,128014.SZ
002798.SZ,10.05,2022-06-20 09:48:10.670,2022-06-20 09:51:11.670,20220620,127047.SZ
002918.SZ,15.63,2022-06-20 09:43:50.290,2022-06-20 15:00:00.000,20220620,127044.SZ
002988.SZ,16.94,2022-06-20 14:44:09.070,2022-06-20 15:00:00.000,20220620,127053.SZ
300763.SZ,181.24,2022-06-20 10:44:00.530,2022-06-20 11:29:58.240,20220620,123137.SZ
000589.SZ,4.8,2022-06-21 09:39:10.750,2022-06-21 11:29:59.450,20220621,127063.SZ
002022.SZ,8.95,2022-06-21 09:40:22.890,2022-06-21 09:40:25.290,20220621,128124.SZ
002174.SZ,10.1,2022-06-21 13:41:58.630,2022-06-21 15:00:00.000,20220621,128074.SZ
002896.SZ,15.87,2022-06-21 09:25:00.000,2022-06-21 10:33:24.540,20220621,127048.SZ
002918.SZ,17.19,2022-06-21 11:13:07.810,2022-06-21 11:13:08.690,20220621,127044.SZ
002988.SZ,18.63,2022-06-21 14:56:09.530,2022-06-21 15:00:00.000,20220621,127053.SZ
000700.SZ,5.72,2022-06-22 09:47:10.640,2022-06-22 09:47:39.740,20220622,127004.SZ
002753.SZ,9.43,2022-06-22 10:02:36.000,2022-06-22 15:00:00.000,20220622,127059.SZ
002753.SZ,9.43,2022-06-22 10:02:36.000,2022-06-22 15:00:00.000,20220622,128014.SZ
002846.SZ,6.81,2022-06-22 09:30:55.490,2022-06-22 09:31:58.180,20220622,128079.SZ
002896.SZ,17.46,2022-06-22 09:25:00.000,2022-06-22 10:13:19.410,20220622,127048.SZ
000700.SZ,6.29,2022-06-23 09:36:21.090,2022-06-23 09:36:35.350,20220623,127004.SZ
002126.SZ,11.94,2022-06-23 13:00:03.990,2022-06-23 13:01:52.060,20220623,127037.SZ
002224.SZ,4.86,2022-06-23 09:35:32.360,2022-06-23 11:16:24.010,20220623,128039.SZ
002753.SZ,10.37,2022-06-23 09:40:42.690,2022-06-23 09:49:51.430,20220623,127059.SZ
002753.SZ,10.37,2022-06-23 09:40:42.690,2022-06-23 09:49:51.430,20220623,128014.SZ
002838.SZ,22.15,2022-06-23 09:25:00.000,2022-06-23 13:03:17.300,20220623,128117.SZ
300652.SZ,24.17,2022-06-23 13:45:10.920,2022-06-23 13:46:29.790,20220623,123045.SZ
002126.SZ,12.88,2022-06-24 09:34:32.220,2022-06-24 09:36:34.250,20220624,127037.SZ
002838.SZ,24.37,2022-06-24 09:25:00.000,2022-06-24 10:26:49.190,20220624,128117.SZ
002953.SZ,11.64,2022-06-24 09:37:46.130,2022-06-24 11:20:48.260,20220624,128145.SZ
002050.SZ,27.61,2022-06-27 11:11:35.830,2022-06-27 11:17:50.440,20220627,127036.SZ
002126.SZ,14.08,2022-06-27 09:31:31.170,2022-06-27 09:31:50.920,20220627,127037.SZ
002503.SZ,1.4,2022-06-27 11:23:40.390,2022-06-27 13:01:45.160,20220627,128100.SZ
002534.SZ,17.93,2022-06-27 14:42:56.900,2022-06-27 14:45:48.070,20220627,127052.SZ
002631.SZ,6.27,2022-06-27 09:25:00.000,2022-06-27 13:13:14.690,20220627,128063.SZ
002738.SZ,89.24,2022-06-27 10:12:13.930,2022-06-27 11:29:54.970,20220627,128111.SZ
002753.SZ,10.82,2022-06-27 09:44:53.610,2022-06-27 09:45:17.500,20220627,127059.SZ
002753.SZ,10.82,2022-06-27 09:44:53.610,2022-06-27 09:45:17.500,20220627,128014.SZ
002838.SZ,26.81,2022-06-27 09:25:00.000,2022-06-27 10:19:08.730,20220627,128117.SZ
002896.SZ,18.32,2022-06-27 13:48:44.340,2022-06-27 15:00:00.000,20220627,127048.SZ
002907.SZ,13.78,2022-06-27 09:33:51.410,2022-06-27 10:58:44.930,20220627,128069.SZ
002953.SZ,12.8,2022-06-27 09:34:05.460,2022-06-27 10:21:07.930,20220627,128145.SZ
300707.SZ,20.0,2022-06-27 13:44:32.820,2022-06-27 13:49:34.810,20220627,123088.SZ
000070.SZ,6.75,2022-06-28 14:01:55.740,2022-06-28 15:00:00.000,20220628,127021.SZ
002036.SZ,15.64,2022-06-28 14:25:56.700,2022-06-28 15:00:00.000,20220628,128101.SZ
002228.SZ,3.82,2022-06-28 14:26:12.130,2022-06-28 15:00:00.000,20220628,128071.SZ
002631.SZ,6.9,2022-06-28 10:28:57.770,2022-06-28 14:36:14.810,20220628,128063.SZ
002707.SZ,7.04,2022-06-28 14:04:27.550,2022-06-28 15:00:00.000,20220628,128022.SZ
002838.SZ,29.49,2022-06-28 09:25:00.000,2022-06-28 11:26:37.430,20220628,128117.SZ
002896.SZ,20.15,2022-06-28 09:30:53.750,2022-06-28 09:34:03.180,20220628,127048.SZ
002907.SZ,15.16,2022-06-28 09:42:38.510,2022-06-28 14:29:06.460,20220628,128069.SZ
002953.SZ,14.08,2022-06-28 10:58:29.560,2022-06-28 15:00:00.000,20220628,128145.SZ
300539.SZ,9.35,2022-06-28 13:13:35.780,2022-06-28 14:30:17.140,20220628,123013.SZ
000070.SZ,7.43,2022-06-29 10:57:44.230,2022-06-29 13:04:33.030,20220629,127021.SZ
002284.SZ,10.34,2022-06-29 09:32:56.660,2022-06-29 09:49:04.420,20220629,128023.SZ
002896.SZ,22.16,2022-06-29 09:30:11.560,2022-06-29 09:44:50.810,20220629,127048.SZ
002953.SZ,15.49,2022-06-29 09:30:09.900,2022-06-29 09:38:55.860,20220629,128145.SZ
002376.SZ,7.73,2022-06-30 10:45:27.870,2022-06-30 14:46:19.880,20220630,128083.SZ
002568.SZ,30.57,2022-06-30 13:03:15.050,2022-06-30 14:32:32.050,20220630,127046.SZ
002953.SZ,17.04,2022-06-30 09:25:00.000,2022-06-30 10:42:07.770,20220630,128145.SZ
002376.SZ,8.5,2022-07-01 09:32:18.900,2022-07-01 15:00:00.000,20220701,128083.SZ
002896.SZ,20.11,2022-07-01 13:16:27.350,2022-07-01 13:17:03.130,20220701,127048.SZ
002989.SZ,15.86,2022-07-01 09:37:08.700,2022-07-01 11:19:34.110,20220701,127055.SZ
000876.SZ,17.09,2022-07-04 14:15:29.610,2022-07-04 15:00:00.000,20220704,127015.SZ
000876.SZ,17.09,2022-07-04 14:15:29.610,2022-07-04 15:00:00.000,20220704,127049.SZ
002100.SZ,10.97,2022-07-04 10:36:05.720,2022-07-04 15:00:00.000,20220704,128030.SZ
002157.SZ,6.73,2022-07-04 10:30:34.740,2022-07-04 11:29:57.500,20220704,128114.SZ
002548.SZ,7.52,2022-07-04 14:02:06.790,2022-07-04 15:00:00.000,20220704,128036.SZ
002616.SZ,5.3,2022-07-04 10:19:23.820,2022-07-04 11:29:58.440,20220704,128105.SZ
002714.SZ,61.59,2022-07-04 14:10:53.400,2022-07-04 15:00:00.000,20220704,127045.SZ
002753.SZ,10.38,2022-07-04 11:14:49.220,2022-07-04 13:00:49.270,20220704,127059.SZ
002753.SZ,10.38,2022-07-04 11:14:49.220,2022-07-04 13:00:49.270,20220704,128014.SZ
002838.SZ,25.68,2022-07-04 11:07:57.630,2022-07-04 15:00:00.000,20220704,128117.SZ
002840.SZ,20.21,2022-07-04 14:14:47.370,2022-07-04 14:24:39.240,20220704,128106.SZ
002965.SZ,32.54,2022-07-04 09:44:51.500,2022-07-04 10:41:40.940,20220704,128139.SZ
002989.SZ,17.45,2022-07-04 14:26:32.860,2022-07-04 15:00:00.000,20220704,127055.SZ
000902.SZ,19.37,2022-07-05 10:19:34.630,2022-07-05 10:25:51.900,20220705,127031.SZ
002157.SZ,7.4,2022-07-05 09:38:35.880,2022-07-05 09:39:29.510,20220705,128114.SZ
002534.SZ,18.46,2022-07-05 14:08:56.050,2022-07-05 14:17:32.240,20220705,127052.SZ
002542.SZ,3.12,2022-07-05 13:18:27.680,2022-07-05 13:28:45.480,20220705,128037.SZ
002953.SZ,18.44,2022-07-05 11:28:48.900,2022-07-05 11:29:59.320,20220705,128145.SZ
002989.SZ,19.2,2022-07-05 13:22:27.970,2022-07-05 15:00:00.000,20220705,127055.SZ
300297.SZ,1.96,2022-07-05 13:41:38.940,2022-07-05 15:00:00.000,20220705,123015.SZ
002510.SZ,4.38,2022-07-06 10:03:02.850,2022-07-06 10:04:16.280,20220706,128090.SZ
002877.SZ,6.97,2022-07-06 09:48:01.810,2022-07-06 09:48:02.050,20220706,128070.SZ
002896.SZ,20.75,2022-07-06 10:00:24.990,2022-07-06 11:26:41.700,20220706,127048.SZ
002022.SZ,8.38,2022-07-07 10:45:38.540,2022-07-07 10:48:04.890,20220707,128124.SZ
002100.SZ,12.18,2022-07-07 10:52:23.600,2022-07-07 10:52:40.600,20220707,128030.SZ
002126.SZ,12.53,2022-07-07 13:05:21.820,2022-07-07 15:00:00.000,20220707,127037.SZ
002734.SZ,11.09,2022-07-07 09:25:00.000,2022-07-07 09:30:42.120,20220707,128144.SZ
002806.SZ,14.37,2022-07-07 10:03:23.210,2022-07-07 13:28:23.860,20220707,128082.SZ
002953.SZ,18.92,2022-07-07 14:09:04.510,2022-07-07 14:09:11.810,20220707,128145.SZ
002965.SZ,37.25,2022-07-07 11:28:53.410,2022-07-07 15:00:00.000,20220707,128139.SZ
002083.SZ,4.97,2022-07-08 13:34:21.460,2022-07-08 15:00:00.000,20220708,128087.SZ
002325.SZ,2.5,2022-07-08 14:33:45.420,2022-07-08 14:34:28.750,20220708,128013.SZ
002430.SZ,33.88,2022-07-08 09:41:35.710,2022-07-08 10:01:01.400,20220708,127064.SZ
002965.SZ,40.98,2022-07-08 09:32:41.550,2022-07-08 09:33:07.680,20220708,128139.SZ
002225.SZ,4.66,2022-07-11 09:32:48.620,2022-07-11 09:32:52.470,20220711,127035.SZ
002370.SZ,5.79,2022-07-11 10:38:05.220,2022-07-11 10:38:42.000,20220711,128062.SZ
002840.SZ,22.88,2022-07-11 09:44:46.520,2022-07-11 09:46:17.720,20220711,128106.SZ
002864.SZ,42.2,2022-07-11 10:50:33.030,2022-07-11 15:00:00.000,20220711,127057.SZ
002284.SZ,9.5,2022-07-13 10:36:52.080,2022-07-13 15:00:00.000,20220713,128023.SZ
002398.SZ,6.86,2022-07-13 13:00:00.100,2022-07-13 15:00:00.000,20220713,127062.SZ
002616.SZ,5.74,2022-07-13 09:34:45.710,2022-07-13 14:30:03.460,20220713,128105.SZ
002989.SZ,17.5,2022-07-13 09:48:36.580,2022-07-13 11:29:27.490,20220713,127055.SZ
002225.SZ,4.98,2022-07-14 13:10:55.650,2022-07-14 13:11:20.150,20220714,127035.SZ
002907.SZ,14.4,2022-07-14 09:33:50.850,2022-07-14 10:42:30.220,20220714,128069.SZ
002965.SZ,48.35,2022-07-14 09:40:17.490,2022-07-14 11:29:52.410,20220714,128139.SZ
300827.SZ,64.44,2022-07-14 10:59:38.160,2022-07-14 11:00:46.890,20220714,123148.SZ
002863.SZ,6.05,2022-07-15 13:12:20.070,2022-07-15 15:00:00.000,20220715,128056.SZ
002953.SZ,16.05,2022-07-15 14:29:38.580,2022-07-15 14:29:59.080,20220715,128145.SZ
002965.SZ,53.19,2022-07-15 11:15:15.920,2022-07-15 11:17:15.440,20220715,128139.SZ
300666.SZ,70.75,2022-07-15 10:57:00.830,2022-07-15 11:15:12.090,20220715,123123.SZ
002067.SZ,3.87,2022-07-18 10:04:40.900,2022-07-18 10:04:41.900,20220718,128130.SZ
002534.SZ,20.5,2022-07-18 14:20:16.870,2022-07-18 14:21:05.770,20220718,127052.SZ
002616.SZ,5.78,2022-07-18 09:30:00.000,2022-07-18 11:28:44.250,20220718,128105.SZ
002806.SZ,13.37,2022-07-18 13:30:21.310,2022-07-18 15:00:00.000,20220718,128082.SZ
002863.SZ,6.66,2022-07-18 09:30:01.090,2022-07-18 11:29:58.500,20220718,128056.SZ
002896.SZ,21.65,2022-07-18 13:53:56.720,2022-07-18 15:00:00.000,20220718,127048.SZ
002965.SZ,58.51,2022-07-18 10:57:30.800,2022-07-18 10:58:01.340,20220718,128139.SZ
002973.SZ,13.44,2022-07-18 09:33:37.050,2022-07-18 11:14:16.280,20220718,128138.SZ
002616.SZ,6.36,2022-07-19 09:25:00.000,2022-07-19 11:29:58.000,20220719,128105.SZ
002823.SZ,11.91,2022-07-19 09:47:18.660,2022-07-19 10:41:24.220,20220719,128042.SZ
002863.SZ,7.33,2022-07-19 09:25:00.000,2022-07-19 10:58:27.310,20220719,128056.SZ
002896.SZ,23.82,2022-07-19 09:55:41.950,2022-07-19 10:20:43.020,20220719,127048.SZ
002953.SZ,16.71,2022-07-19 14:19:17.450,2022-07-19 15:00:00.000,20220719,128145.SZ
000688.SZ,18.8,2022-07-20 11:16:25.520,2022-07-20 11:29:47.100,20220720,127019.SZ
002436.SZ,12.01,2022-07-20 11:06:35.530,2022-07-20 11:29:51.290,20220720,128122.SZ
002823.SZ,13.1,2022-07-20 09:33:47.900,2022-07-20 09:35:39.660,20220720,128042.SZ
002896.SZ,26.2,2022-07-20 09:31:20.950,2022-07-20 09:31:34.670,20220720,127048.SZ
002965.SZ,57.93,2022-07-20 10:44:44.850,2022-07-20 11:03:57.880,20220720,128139.SZ
002126.SZ,13.66,2022-07-21 13:09:22.200,2022-07-21 13:12:32.170,20220721,127037.SZ
002896.SZ,28.82,2022-07-21 10:37:53.550,2022-07-21 10:37:56.170,20220721,127048.SZ
002965.SZ,63.09,2022-07-21 09:36:47.340,2022-07-21 09:37:14.730,20220721,128139.SZ
002965.SZ,68.09,2022-07-22 10:21:05.700,2022-07-22 11:25:21.090,20220722,128139.SZ
300554.SZ,21.08,2022-07-22 10:07:00.670,2022-07-22 11:01:10.120,20220722,123062.SZ
002022.SZ,8.86,2022-07-25 09:54:02.060,2022-07-25 10:51:09.960,20220725,128124.SZ
002370.SZ,5.58,2022-07-25 13:15:35.440,2022-07-25 15:00:00.000,20220725,128062.SZ
002863.SZ,7.82,2022-07-25 09:36:25.890,2022-07-25 09:44:46.730,20220725,128056.SZ
002896.SZ,28.82,2022-07-25 09:35:10.270,2022-07-25 11:06:03.530,20220725,127048.SZ
002022.SZ,9.3,2022-07-26 09:30:40.850,2022-07-26 10:37:50.900,20220726,128124.SZ
002370.SZ,6.14,2022-07-26 09:34:53.380,2022-07-26 09:36:24.550,20220726,128062.SZ
002510.SZ,4.71,2022-07-26 11:08:56.760,2022-07-26 11:08:57.130,20220726,128090.SZ
002738.SZ,96.81,2022-07-26 10:06:29.660,2022-07-26 10:06:37.810,20220726,128111.SZ
002846.SZ,7.21,2022-07-26 09:25:00.000,2022-07-26 11:00:20.810,20220726,128079.SZ
002989.SZ,18.91,2022-07-26 11:24:25.220,2022-07-26 15:00:00.000,20220726,127055.SZ
000301.SZ,18.55,2022-07-27 14:23:26.110,2022-07-27 15:00:00.000,20220727,127030.SZ
002022.SZ,9.77,2022-07-27 09:25:00.000,2022-07-27 09:34:10.190,20220727,128124.SZ
002036.SZ,17.73,2022-07-27 10:20:21.460,2022-07-27 10:34:28.060,20220727,128101.SZ
002050.SZ,31.81,2022-07-27 10:36:52.980,2022-07-27 15:00:00.000,20220727,127036.SZ
002083.SZ,5.52,2022-07-27 10:19:53.240,2022-07-27 15:00:00.000,20220727,128087.SZ
002126.SZ,15.17,2022-07-27 14:20:15.100,2022-07-27 14:26:16.310,20220727,127037.SZ
002370.SZ,6.27,2022-07-27 13:21:40.230,2022-07-27 15:00:00.000,20220727,128062.SZ
002846.SZ,7.93,2022-07-27 09:25:00.000,2022-07-27 10:11:49.510,20220727,128079.SZ
002896.SZ,31.79,2022-07-27 09:38:59.830,2022-07-27 10:41:33.620,20220727,127048.SZ
300424.SZ,13.74,2022-07-27 09:50:34.950,2022-07-27 09:51:27.160,20220727,123061.SZ
000301.SZ,20.4,2022-07-28 10:24:23.980,2022-07-28 10:25:26.490,20220728,127030.SZ
002008.SZ,31.86,2022-07-28 09:51:29.700,2022-07-28 15:00:00.000,20220728,128035.SZ
002896.SZ,34.97,2022-07-28 09:25:00.000,2022-07-28 10:34:27.670,20220728,127048.SZ
002921.SZ,16.44,2022-07-28 13:41:33.670,2022-07-28 15:00:00.000,20220728,128120.SZ
002997.SZ,34.1,2022-07-28 13:09:51.920,2022-07-28 15:00:00.000,20220728,127065.SZ
300539.SZ,10.8,2022-07-28 11:00:51.460,2022-07-28 11:24:07.540,20220728,123013.SZ
002022.SZ,9.85,2022-07-29 14:13:16.890,2022-07-29 14:19:18.180,20220729,128124.SZ
002126.SZ,16.37,2022-07-29 13:02:49.770,2022-07-29 13:03:30.710,20220729,127037.SZ
002896.SZ,38.47,2022-07-29 09:59:11.820,2022-07-29 10:00:06.560,20220729,127048.SZ
002921.SZ,18.1,2022-07-29 09:30:13.510,2022-07-29 10:40:31.070,20220729,128120.SZ
002022.SZ,10.34,2022-08-01 09:58:17.980,2022-08-01 09:59:42.280,20220801,128124.SZ
002534.SZ,22.19,2022-08-01 13:59:52.900,2022-08-01 15:00:00.000,20220801,127052.SZ
002753.SZ,11.33,2022-08-01 10:00:17.430,2022-08-01 11:29:53.730,20220801,127059.SZ
002753.SZ,11.33,2022-08-01 10:00:17.430,2022-08-01 11:29:53.730,20220801,128014.SZ
002896.SZ,42.32,2022-08-01 14:21:15.450,2022-08-01 15:00:00.000,20220801,127048.SZ
002921.SZ,19.91,2022-08-01 09:25:00.000,2022-08-01 10:50:22.070,20220801,128120.SZ
002984.SZ,40.48,2022-08-01 13:38:52.880,2022-08-01 13:39:24.040,20220801,127050.SZ
300487.SZ,77.63,2022-08-01 13:40:00.820,2022-08-01 14:03:11.290,20220801,123027.SZ
000301.SZ,22.01,2022-08-02 14:32:04.870,2022-08-02 15:00:00.000,20220802,127030.SZ
002873.SZ,17.0,2022-08-02 09:39:00.700,2022-08-02 09:39:57.460,20220802,128091.SZ
002921.SZ,21.9,2022-08-02 09:36:52.730,2022-08-02 09:37:02.240,20220802,128120.SZ
002975.SZ,45.1,2022-08-02 10:24:08.510,2022-08-02 14:04:05.790,20220802,127051.SZ
002631.SZ,6.55,2022-08-03 09:30:00.820,2022-08-03 09:31:41.850,20220803,128063.SZ
002722.SZ,16.14,2022-08-03 09:30:02.420,2022-08-03 09:30:40.710,20220803,128076.SZ
002806.SZ,14.27,2022-08-03 10:42:15.010,2022-08-03 11:29:53.740,20220803,128082.SZ
002896.SZ,49.56,2022-08-03 10:48:15.780,2022-08-03 10:52:19.860,20220803,127048.SZ
